출발_lat,출발_lon,도착_lat,도착_lon,우회_lat,우회_lon,우회_성공
33.5116350824138,126.538286876716,33.5116350824138,126.538286876716,,,False
33.5116350824138,126.538286876716,33.5116350824138,126.538286876716,,,False
33.5041154033522,126.517362400658,33.4881587278291,126.496886364512,,,False
33.4881587278291,126.496886364512,33.5041154033522,126.517362400658,,,False
33.5114717601179,126.511681792485,33.4763364525424,126.545269320542,,,False
33.4763364525424,126.545269320542,33.3267161050578,126.83098213169,33.42215138093185,126.65092647545089,True
33.3267161050578,126.83098213169,33.5114717601179,126.511681792485,,,False
33.5114717601179,126.511681792485,33.5114717601179,126.511681792485,,,False
33.5114717601179,126.511681792485,33.5114717601179,126.511681792485,,,False
33.2798847892306,126.720665667691,33.2798847892306,126.720665667691,,,False
33.2798847892306,126.720665667691,33.2798847892306,126.720665667691,,,False
33.2798847892306,126.720665667691,33.2633027229067,126.615561813034,,,False
33.2633027229067,126.615561813034,33.2798847892306,126.720665667691,,,False
33.2798847892306,126.720665667691,33.2798847892306,126.720665667691,,,False
33.2798847892306,126.720665667691,33.2798847892306,126.720665667691,,,False
33.2798847892306,126.720665667691,33.2798847892306,126.720665667691,,,False
33.4917232670658,126.594687244154,33.4763364525424,126.545269320542,,,False
33.4830787814711,126.477191625107,33.4621910539136,126.328972924341,,,False
33.4621910539136,126.328972924341,33.4105783903146,126.266790495497,,,False
33.4105783903146,126.266790495497,33.226678134706,126.251842356115,,,False
33.226678134706,126.251842356115,33.2576271445351,126.330674173691,,,False
33.2576271445351,126.330674173691,33.4830787814711,126.477191625107,33.37521434282549,126.38092845643676,True
33.2798847892306,126.720665667691,33.4667620489783,126.904950681876,,,False
33.4667620489783,126.904950681876,33.2798847892306,126.720665667691,,,False
33.5114717601179,126.511681792485,33.4621910539136,126.328972924341,,,False
33.4621910539136,126.328972924341,33.2576271445351,126.330674173691,,,False
33.2576271445351,126.330674173691,33.2506830886851,126.565078926033,,,False
33.2506830886851,126.565078926033,33.2505202392237,126.477773783619,,,False
33.4830787814711,126.477191625107,33.4830787814711,126.477191625107,,,False
33.521885794087,126.585599365994,33.5117364098824,126.522210779322,,,False
33.5117364098824,126.522210779322,33.521885794087,126.585599365994,,,False
33.521885794087,126.585599365994,33.5117364098824,126.522210779322,,,False
33.5117364098824,126.522210779322,33.521885794087,126.585599365994,,,False
33.2687603826491,126.586644405618,33.5114717601179,126.511681792485,33.368758982545764,126.74399006632443,True
33.5114717601179,126.511681792485,33.2687603826491,126.586644405618,33.368758982545764,126.74399006632443,True
33.5114717601179,126.511681792485,33.5114717601179,126.511681792485,,,False
33.5114717601179,126.511681792485,33.5114717601179,126.511681792485,,,False
33.5041154033522,126.517362400658,33.5041154033522,126.517362400658,,,False
33.5041154033522,126.517362400658,33.5114717601179,126.511681792485,,,False
33.5114717601179,126.511681792485,33.5041154033522,126.517362400658,,,False
33.4881587278291,126.496886364512,33.5116350824138,126.538286876716,,,False
33.5116350824138,126.538286876716,33.4881587278291,126.496886364512,,,False
33.5344013008299,126.634132237491,33.521885794087,126.585599365994,,,False
33.521885794087,126.585599365994,33.4970469392194,126.535290947589,,,False
33.4970469392194,126.535290947589,33.5202191791981,126.565465645477,,,False
33.5202191791981,126.565465645477,33.5344013008299,126.634132237491,,,False
33.5114717601179,126.511681792485,33.4667620489783,126.904950681876,,,False
33.4970469392194,126.535290947589,33.4970469392194,126.535290947589,,,False
33.4970469392194,126.535290947589,33.4970469392194,126.535290947589,,,False
33.4970469392194,126.535290947589,33.4951309224098,126.511579851714,,,False
33.5150321079833,126.531518045313,33.4970469392194,126.535290947589,,,False
33.4951309224098,126.511579851714,33.4830787814711,126.477191625107,,,False
33.4830787814711,126.477191625107,33.4970469392194,126.535290947589,,,False
33.4970469392194,126.535290947589,33.5150321079833,126.531518045313,,,False
33.4830787814711,126.477191625107,33.4881587278291,126.496886364512,,,False
33.4881587278291,126.496886364512,33.4830787814711,126.477191625107,,,False
33.2687603826491,126.586644405618,33.2478169929906,126.561281643722,,,False
33.2478169929906,126.561281643722,33.2687603826491,126.586644405618,,,False
33.521885794087,126.585599365994,33.4763364525424,126.545269320542,,,False
33.4763364525424,126.545269320542,33.4763364525424,126.545269320542,,,False
33.4763364525424,126.545269320542,33.4763364525424,126.545269320542,,,False
33.4763364525424,126.545269320542,33.521885794087,126.585599365994,,,False
33.4621910539136,126.328972924341,33.5117364098824,126.522210779322,,,False
33.5117364098824,126.522210779322,33.4830787814711,126.477191625107,,,False
33.4830787814711,126.477191625107,33.4621910539136,126.328972924341,,,False
33.4970469392194,126.535290947589,33.5090977985233,126.513266470185,,,False
33.5090977985233,126.513266470185,33.5202191791981,126.565465645477,,,False
33.5202191791981,126.565465645477,33.4970469392194,126.535290947589,,,False
33.5117364098824,126.522210779322,33.5150737360447,126.526342790761,,,False
33.5150737360447,126.526342790761,33.5117364098824,126.522210779322,,,False
33.5117364098824,126.522210779322,33.5150737360447,126.526342790761,,,False
33.5150737360447,126.526342790761,33.5150737360447,126.526342790761,,,False
33.5150737360447,126.526342790761,33.5117364098824,126.522210779322,,,False
33.4970469392194,126.535290947589,33.4881587278291,126.496886364512,,,False
33.4881587278291,126.496886364512,33.4970469392194,126.535290947589,,,False
33.4881587278291,126.496886364512,33.4621910539136,126.328972924341,,,False
33.4763364525424,126.545269320542,33.4763364525424,126.545269320542,,,False
33.4763364525424,126.545269320542,33.4763364525424,126.545269320542,,,False
33.4763364525424,126.545269320542,33.4970469392194,126.535290947589,,,False
33.4970469392194,126.535290947589,33.4970469392194,126.535290947589,,,False
33.4763364525424,126.545269320542,33.4763364525424,126.545269320542,,,False
33.4970469392194,126.535290947589,33.4763364525424,126.545269320542,,,False
33.5117364098824,126.522210779322,33.5117364098824,126.522210779322,,,False
33.5117364098824,126.522210779322,33.5117364098824,126.522210779322,,,False
33.5116350824138,126.538286876716,33.3267161050578,126.83098213169,,,False
33.3267161050578,126.83098213169,33.4881587278291,126.496886364512,33.42215138093185,126.65092647545089,True
33.4881587278291,126.496886364512,33.5116350824138,126.538286876716,,,False
33.4917232670658,126.594687244154,33.4970469392194,126.535290947589,,,False
33.4970469392194,126.535290947589,33.4881587278291,126.496886364512,,,False
33.4881587278291,126.496886364512,33.4881587278291,126.496886364512,,,False
33.4881587278291,126.496886364512,33.502900883327,126.468230562282,,,False
33.502900883327,126.468230562282,33.4881587278291,126.496886364512,,,False
33.4830787814711,126.477191625107,33.4830787814711,126.477191625107,,,False
33.4830787814711,126.477191625107,33.4830787814711,126.477191625107,,,False
33.4830787814711,126.477191625107,33.4928558847398,126.432175190878,,,False
33.4928558847398,126.432175190878,33.4830787814711,126.477191625107,,,False
33.4970469392194,126.535290947589,33.4830787814711,126.477191625107,,,False
33.4830787814711,126.477191625107,33.4970469392194,126.535290947589,,,False
33.226678134706,126.251842356115,33.226678134706,126.251842356115,,,False
33.226678134706,126.251842356115,33.226678134706,126.251842356115,,,False
33.226678134706,126.251842356115,33.3501250793777,126.184152847435,,,False
33.3501250793777,126.184152847435,33.3501250793777,126.184152847435,,,False
33.3501250793777,126.184152847435,33.226678134706,126.251842356115,,,False
33.226678134706,126.251842356115,33.226678134706,126.251842356115,,,False
33.5069402043293,126.526976882752,33.2558057168253,126.510159900758,33.36545370481687,126.3680840263203,True
33.2558057168253,126.510159900758,33.2687603826491,126.586644405618,,,False
33.2687603826491,126.586644405618,33.2458653684437,126.565248720149,,,False
33.2458653684437,126.565248720149,33.2558057168253,126.510159900758,,,False
33.5114717601179,126.511681792485,33.502900883327,126.468230562282,,,False
33.502900883327,126.468230562282,33.4830787814711,126.477191625107,,,False
33.4830787814711,126.477191625107,33.4621910539136,126.328972924341,,,False
33.4881587278291,126.496886364512,33.4881587278291,126.496886364512,,,False
33.4881587278291,126.496886364512,33.4881587278291,126.496886364512,,,False
33.4928558847398,126.432175190878,33.4951309224098,126.511579851714,,,False
33.4951309224098,126.511579851714,33.4951309224098,126.511579851714,,,False
33.4951309224098,126.511579851714,33.4951309224098,126.511579851714,,,False
33.4951309224098,126.511579851714,33.4928558847398,126.432175190878,,,False
33.4970469392194,126.535290947589,33.4763364525424,126.545269320542,,,False
33.4763364525424,126.545269320542,33.4970469392194,126.535290947589,,,False
33.4667620489783,126.904950681876,33.4667620489783,126.904950681876,,,False
33.4667620489783,126.904950681876,33.4667620489783,126.904950681876,,,False
33.4667620489783,126.904950681876,33.4667620489783,126.904950681876,,,False
33.4667620489783,126.904950681876,33.4667620489783,126.904950681876,,,False
33.4667620489783,126.904950681876,33.4667620489783,126.904950681876,,,False
33.4667620489783,126.904950681876,33.4667620489783,126.904950681876,,,False
33.2558057168253,126.510159900758,33.5116350824138,126.538286876716,33.36521874120591,126.36509324179087,True
33.5116350824138,126.538286876716,33.5117364098824,126.522210779322,,,False
33.5117364098824,126.522210779322,33.2558057168253,126.510159900758,33.36545370481687,126.3680840263203,True
33.521885794087,126.585599365994,33.521885794087,126.585599365994,,,False
33.521885794087,126.585599365994,33.521885794087,126.585599365994,,,False
33.4763364525424,126.545269320542,33.2579021227116,126.56887224757,33.368994528853065,126.75298698345959,True
33.2579021227116,126.56887224757,33.4763364525424,126.545269320542,33.368994528853065,126.75298698345959,True
33.4928558847398,126.432175190878,33.4621910539136,126.328972924341,,,False
33.4621910539136,126.328972924341,33.4928558847398,126.432175190878,,,False
33.4830787814711,126.477191625107,33.4881587278291,126.496886364512,,,False
33.4881587278291,126.496886364512,33.4830787814711,126.477191625107,,,False
33.5114717601179,126.511681792485,33.5114717601179,126.511681792485,,,False
33.5114717601179,126.511681792485,33.3501250793777,126.184152847435,,,False
33.4830787814711,126.477191625107,33.4881587278291,126.496886364512,,,False
33.4881587278291,126.496886364512,33.4881587278291,126.496886364512,,,False
33.4881587278291,126.496886364512,33.4830787814711,126.477191625107,,,False
33.4881587278291,126.496886364512,33.4970469392194,126.535290947589,,,False
33.4970469392194,126.535290947589,33.4881587278291,126.496886364512,,,False
33.4881587278291,126.496886364512,33.4881587278291,126.496886364512,,,False
33.4621910539136,126.328972924341,33.4621910539136,126.328972924341,,,False
33.4621910539136,126.328972924341,33.4621910539136,126.328972924341,,,False
33.4621910539136,126.328972924341,33.4621910539136,126.328972924341,,,False
33.5202191791981,126.565465645477,33.5116350824138,126.538286876716,,,False
33.5116350824138,126.538286876716,33.5202191791981,126.565465645477,,,False
33.2687603826491,126.586644405618,33.4881587278291,126.496886364512,33.35440889821818,126.34852655610038,True
33.4881587278291,126.496886364512,33.2687603826491,126.586644405618,33.35440889821818,126.34852655610038,True
33.2558057168253,126.510159900758,33.2559638228828,126.560176365515,,,False
33.2559638228828,126.560176365515,33.2558057168253,126.510159900758,,,False
33.2559638228828,126.560176365515,33.2558057168253,126.510159900758,,,False
33.2558057168253,126.510159900758,33.2559638228828,126.560176365515,,,False
33.4928558847398,126.432175190878,33.4763364525424,126.545269320542,,,False
33.4763364525424,126.545269320542,33.4830787814711,126.477191625107,,,False
33.4830787814711,126.477191625107,33.4763364525424,126.545269320542,,,False
33.4763364525424,126.545269320542,33.4928558847398,126.432175190878,,,False
33.5114717601179,126.511681792485,33.2558057168253,126.510159900758,33.36545370481687,126.3680840263203,True
33.2533312875508,126.433639283924,33.5114717601179,126.511681792485,33.37105577072933,126.37715178360844,True
33.5114717601179,126.511681792485,33.2533312875508,126.433639283924,33.37105577072933,126.37715178360844,True
33.2533312875508,126.433639283924,33.2542812829981,126.39787677645,,,False
33.2542812829981,126.39787677645,33.2533312875508,126.433639283924,,,False
33.4621910539136,126.328972924341,33.4621910539136,126.328972924341,,,False
33.4621910539136,126.328972924341,33.4621910539136,126.328972924341,,,False
33.4621910539136,126.328972924341,33.4621910539136,126.328972924341,,,False
33.2579021227116,126.56887224757,33.4763364525424,126.545269320542,33.368994528853065,126.75298698345959,True
33.4763364525424,126.545269320542,33.2579021227116,126.56887224757,33.368994528853065,126.75298698345959,True
33.226678134706,126.251842356115,33.2559638228828,126.560176365515,,,False
33.2559638228828,126.560176365515,33.2633027229067,126.615561813034,,,False
33.2633027229067,126.615561813034,33.2633027229067,126.615561813034,,,False
33.2633027229067,126.615561813034,33.2478169929906,126.561281643722,,,False
33.2478169929906,126.561281643722,33.2687603826491,126.586644405618,,,False
33.2687603826491,126.586644405618,33.2559638228828,126.560176365515,,,False
